ChronologicalIndex,DrawID,PreviousDrawID,EligibleTarget,Phase,OutcomeAccess
650,31624,31623,True,historical_development,ALLOWED
651,31625,31624,True,historical_development,ALLOWED
652,31626,31625,True,historical_development,ALLOWED
653,31627,31626,True,historical_development,ALLOWED
654,31628,31627,True,historical_development,ALLOWED
655,31629,31628,True,historical_development,ALLOWED
656,31630,31629,True,historical_development,ALLOWED
657,31631,31630,True,historical_development,ALLOWED
658,31632,31631,True,historical_development,ALLOWED
659,31633,31632,True,historical_development,ALLOWED
660,31635,31633,False,ineligible_nonconsecutive,ALLOWED
661,31636,31635,True,historical_development,ALLOWED
662,31637,31636,True,historical_development,ALLOWED
663,31638,31637,True,historical_development,ALLOWED
664,31639,31638,True,historical_development,ALLOWED
665,31640,31639,True,historical_development,ALLOWED
666,31641,31640,True,historical_development,ALLOWED
667,31642,31641,True,historical_development,ALLOWED
668,31643,31642,True,historical_development,ALLOWED
669,31644,31643,True,historical_development,ALLOWED
670,31645,31644,True,historical_development,ALLOWED
671,31647,31645,False,ineligible_nonconsecutive,ALLOWED
672,31648,31647,True,historical_development,ALLOWED
673,31649,31648,True,historical_development,ALLOWED
674,31650,31649,True,historical_development,ALLOWED
675,31651,31650,True,historical_development,ALLOWED
676,31652,31651,True,historical_development,ALLOWED
677,31653,31652,True,historical_development,ALLOWED
678,31654,31653,True,historical_development,ALLOWED
679,31655,31654,True,historical_development,ALLOWED
680,31656,31655,True,historical_development,ALLOWED
681,31657,31656,True,historical_development,ALLOWED
682,31659,31657,False,ineligible_nonconsecutive,ALLOWED
683,31660,31659,True,historical_development,ALLOWED
684,31661,31660,True,historical_development,ALLOWED
685,31662,31661,True,historical_development,ALLOWED
686,31663,31662,True,historical_development,ALLOWED
687,31664,31663,True,historical_development,ALLOWED
688,31665,31664,True,historical_development,ALLOWED
689,31666,31665,True,historical_development,ALLOWED
690,31667,31666,True,historical_development,ALLOWED
691,31668,31667,True,historical_development,ALLOWED
692,31671,31668,False,ineligible_nonconsecutive,ALLOWED
693,31672,31671,True,historical_development,ALLOWED
694,31673,31672,True,historical_development,ALLOWED
695,31674,31673,True,historical_development,ALLOWED
696,31675,31674,True,historical_development,ALLOWED
697,31676,31675,True,historical_development,ALLOWED
698,31677,31676,True,historical_development,ALLOWED
699,31678,31677,True,historical_development,ALLOWED
700,31679,31678,True,historical_development,ALLOWED
701,31680,31679,True,historical_development,ALLOWED
702,31681,31680,True,historical_development,ALLOWED
703,31683,31681,False,ineligible_nonconsecutive,ALLOWED
704,31684,31683,True,historical_development,ALLOWED
705,31685,31684,True,historical_development,ALLOWED
706,31686,31685,True,historical_development,ALLOWED
707,31687,31686,True,historical_development,ALLOWED
708,31688,31687,True,historical_development,ALLOWED
709,31689,31688,True,historical_development,ALLOWED
710,31690,31689,True,historical_development,ALLOWED
711,31691,31690,True,historical_development,ALLOWED
712,31692,31691,True,historical_development,ALLOWED
713,31693,31692,True,historical_development,ALLOWED
714,31694,31693,True,historical_development,ALLOWED
715,31695,31694,True,historical_development,ALLOWED
716,31696,31695,True,historical_development,ALLOWED
717,31697,31696,True,historical_development,ALLOWED
718,31698,31697,True,historical_development,ALLOWED
719,31699,31698,True,historical_development,ALLOWED
720,31700,31699,True,historical_development,ALLOWED
721,31701,31700,True,historical_development,ALLOWED
722,31702,31701,True,historical_development,ALLOWED
723,31703,31702,True,historical_development,ALLOWED
724,31704,31703,True,historical_development,ALLOWED
725,31705,31704,True,historical_development,ALLOWED
726,31706,31705,True,historical_development,ALLOWED
727,31708,31706,False,ineligible_nonconsecutive,ALLOWED
728,31709,31708,True,historical_development,ALLOWED
729,31710,31709,True,historical_development,ALLOWED
730,31711,31710,True,historical_development,ALLOWED
731,31712,31711,True,historical_development,ALLOWED
732,31713,31712,True,historical_development,ALLOWED
733,31714,31713,True,historical_development,ALLOWED
734,31715,31714,True,historical_development,ALLOWED
735,31716,31715,True,historical_development,ALLOWED
736,31717,31716,True,historical_development,ALLOWED
737,31718,31717,True,historical_development,ALLOWED
738,31719,31718,True,historical_development,ALLOWED
739,31720,31719,True,historical_development,ALLOWED
740,31721,31720,True,historical_development,ALLOWED
741,31722,31721,True,historical_development,ALLOWED
742,31723,31722,True,historical_development,ALLOWED
743,31724,31723,True,historical_development,ALLOWED
744,31725,31724,True,historical_development,ALLOWED
745,31726,31725,True,historical_development,ALLOWED
746,31727,31726,True,historical_development,ALLOWED
747,31728,31727,True,historical_development,ALLOWED
748,31729,31728,True,historical_development,ALLOWED
749,31730,31729,True,historical_development,ALLOWED
750,31732,31730,False,ineligible_nonconsecutive,ALLOWED
751,31733,31732,True,historical_development,ALLOWED
752,31734,31733,True,historical_development,ALLOWED
753,31735,31734,True,historical_development,ALLOWED
754,31736,31735,True,historical_development,ALLOWED
755,31737,31736,True,historical_development,ALLOWED
756,31738,31737,True,historical_development,ALLOWED
757,31739,31738,True,historical_development,ALLOWED
758,31740,31739,True,historical_development,ALLOWED
759,31741,31740,True,historical_development,ALLOWED
760,31742,31741,True,historical_development,ALLOWED
761,31744,31742,False,ineligible_nonconsecutive,ALLOWED
762,31745,31744,True,historical_development,ALLOWED
763,31746,31745,True,historical_development,ALLOWED
764,31747,31746,True,historical_development,ALLOWED
765,31748,31747,True,historical_development,ALLOWED
766,31749,31748,True,historical_development,ALLOWED
767,31750,31749,True,historical_development,ALLOWED
768,31751,31750,True,historical_development,ALLOWED
769,31752,31751,True,historical_development,ALLOWED
770,31753,31752,True,historical_development,ALLOWED
771,31754,31753,True,historical_development,ALLOWED
772,31756,31754,False,ineligible_nonconsecutive,ALLOWED
773,31757,31756,True,historical_development,ALLOWED
774,31758,31757,True,historical_development,ALLOWED
775,31759,31758,True,historical_development,ALLOWED
776,31760,31759,True,historical_development,ALLOWED
777,31761,31760,True,historical_development,ALLOWED
778,31762,31761,True,historical_development,ALLOWED
779,31763,31762,True,historical_development,ALLOWED
780,31764,31763,True,historical_development,ALLOWED
781,31765,31764,True,historical_development,ALLOWED
782,31766,31765,True,historical_development,ALLOWED
783,31768,31766,False,ineligible_nonconsecutive,ALLOWED
784,31769,31768,True,historical_development,ALLOWED
785,31770,31769,True,historical_development,ALLOWED
786,31771,31770,True,historical_development,ALLOWED
787,31772,31771,True,historical_development,ALLOWED
788,31773,31772,True,historical_development,ALLOWED
789,31774,31773,True,historical_development,ALLOWED
790,31775,31774,True,historical_development,ALLOWED
791,31776,31775,True,historical_development,ALLOWED
792,31777,31776,True,historical_development,ALLOWED
793,31778,31777,True,historical_development,ALLOWED
794,31780,31778,False,ineligible_nonconsecutive,ALLOWED
795,31781,31780,True,historical_development,ALLOWED
796,31782,31781,True,historical_development,ALLOWED
797,31783,31782,True,historical_development,ALLOWED
798,31784,31783,True,historical_development,ALLOWED
799,31785,31784,True,historical_development,ALLOWED
800,31786,31785,True,historical_development,ALLOWED
801,31787,31786,True,historical_development,ALLOWED
802,31788,31787,True,historical_development,ALLOWED
803,31789,31788,True,historical_development,ALLOWED
804,31790,31789,True,historical_development,ALLOWED
805,31791,31790,True,historical_development,ALLOWED
806,31792,31791,True,historical_development,ALLOWED
807,31793,31792,True,historical_development,ALLOWED
808,31794,31793,True,historical_development,ALLOWED
809,31795,31794,True,historical_development,ALLOWED
810,31796,31795,True,historical_development,ALLOWED
811,31797,31796,True,historical_development,ALLOWED
812,31798,31797,True,historical_development,ALLOWED
813,31799,31798,True,historical_development,ALLOWED
814,31800,31799,True,historical_development,ALLOWED
815,31801,31800,True,historical_development,ALLOWED
816,31802,31801,True,historical_development,ALLOWED
817,31803,31802,True,historical_development,ALLOWED
818,31804,31803,True,historical_development,ALLOWED
819,31805,31804,True,historical_development,ALLOWED
820,31806,31805,True,historical_development,ALLOWED
821,31807,31806,True,historical_development,ALLOWED
822,31808,31807,True,historical_development,ALLOWED
823,31809,31808,True,historical_development,ALLOWED
824,31810,31809,True,historical_development,ALLOWED
825,31811,31810,True,historical_development,ALLOWED
826,31812,31811,True,historical_development,ALLOWED
827,31813,31812,True,historical_development,ALLOWED
828,31814,31813,True,historical_development,ALLOWED
829,31816,31814,False,ineligible_nonconsecutive,ALLOWED
830,31817,31816,True,historical_development,ALLOWED
831,31818,31817,True,historical_development,ALLOWED
832,31819,31818,True,historical_development,ALLOWED
833,31820,31819,True,historical_development,ALLOWED
834,31821,31820,True,historical_development,ALLOWED
835,31822,31821,True,historical_development,ALLOWED
836,31823,31822,True,historical_development,ALLOWED
837,31824,31823,True,historical_development,ALLOWED
838,31825,31824,True,historical_development,ALLOWED
839,31826,31825,True,historical_development,ALLOWED
840,31828,31826,False,ineligible_nonconsecutive,ALLOWED
841,31829,31828,True,historical_development,ALLOWED
842,31830,31829,True,historical_development,ALLOWED
843,31831,31830,True,historical_development,ALLOWED
844,31832,31831,True,historical_development,ALLOWED
845,31833,31832,True,historical_development,ALLOWED
846,31834,31833,True,historical_development,ALLOWED
847,31835,31834,True,historical_development,ALLOWED
848,31836,31835,True,historical_development,ALLOWED
849,31837,31836,True,historical_development,ALLOWED
850,31838,31837,True,historical_development,ALLOWED
851,31839,31838,True,historical_development,ALLOWED
852,31840,31839,True,historical_development,ALLOWED
853,31841,31840,True,historical_development,ALLOWED
854,31842,31841,True,historical_development,ALLOWED
855,31843,31842,True,historical_development,ALLOWED
856,31844,31843,True,historical_development,ALLOWED
857,31845,31844,True,historical_development,ALLOWED
858,31846,31845,True,historical_development,ALLOWED
859,31847,31846,True,historical_development,ALLOWED
860,31848,31847,True,historical_development,ALLOWED
861,31849,31848,True,historical_development,ALLOWED
862,31850,31849,True,historical_development,ALLOWED
863,31852,31850,False,ineligible_nonconsecutive,ALLOWED
864,31853,31852,True,historical_development,ALLOWED
865,31854,31853,True,historical_development,ALLOWED
866,31855,31854,True,historical_development,ALLOWED
867,31856,31855,True,historical_development,ALLOWED
868,31857,31856,True,historical_development,ALLOWED
869,31858,31857,True,historical_development,ALLOWED
870,31859,31858,True,historical_development,ALLOWED
871,31860,31859,True,historical_development,ALLOWED
872,31861,31860,True,historical_development,ALLOWED
873,31862,31861,True,historical_development,ALLOWED
874,31864,31862,False,ineligible_nonconsecutive,ALLOWED
875,31865,31864,True,historical_development,ALLOWED
876,31866,31865,True,historical_development,ALLOWED
877,31867,31866,True,historical_development,ALLOWED
878,31868,31867,True,historical_development,ALLOWED
879,31869,31868,True,historical_development,ALLOWED
880,31870,31869,True,historical_development,ALLOWED
881,31871,31870,True,historical_development,ALLOWED
882,31872,31871,True,historical_development,ALLOWED
883,31873,31872,True,historical_development,ALLOWED
884,31874,31873,True,historical_development,ALLOWED
885,31876,31874,False,ineligible_nonconsecutive,ALLOWED
886,31877,31876,True,historical_development,ALLOWED
887,31878,31877,True,historical_development,ALLOWED
888,31879,31878,True,historical_development,ALLOWED
889,31880,31879,True,historical_development,ALLOWED
890,31881,31880,True,historical_development,ALLOWED
891,31882,31881,True,historical_development,ALLOWED
892,31883,31882,True,historical_development,ALLOWED
893,31884,31883,True,historical_development,ALLOWED
894,31885,31884,True,historical_development,ALLOWED
895,31886,31885,True,historical_development,ALLOWED
896,31888,31886,False,ineligible_nonconsecutive,ALLOWED
897,31889,31888,True,historical_development,ALLOWED
898,31890,31889,True,historical_development,ALLOWED
899,31891,31890,True,historical_development,ALLOWED
900,31892,31891,True,historical_development,ALLOWED
901,31893,31892,True,historical_development,ALLOWED
902,31894,31893,True,historical_development,ALLOWED
903,31895,31894,True,historical_development,ALLOWED
904,31896,31895,True,historical_development,ALLOWED
905,31897,31896,True,historical_development,ALLOWED
906,31898,31897,True,historical_development,ALLOWED
907,31900,31898,False,ineligible_nonconsecutive,ALLOWED
908,31901,31900,True,historical_development,ALLOWED
909,31902,31901,True,historical_development,ALLOWED
910,31903,31902,True,historical_development,ALLOWED
911,31904,31903,True,historical_development,ALLOWED
